depressive-disorders-prevalence-ihme-vs-who.csv,,
depressive-disorders-prevalence-ihme-vs-who.csv,,
depressive-disorders-prevalence-ihme-vs-who.csv,,
depressive-disorders-prevalence-ihme-vs-who.csv,,
depressive-disorders-prevalence-ihme-vs-who.csv,,
depressive-disorders-prevalence-ihme-vs-who.csv,,
depressive-disorders-prevalence-ihme-vs-who.csv,,
depressive-disorders-prevalence-ihme-vs-who.csv,,
depressive-disorders-prevalence-ihme-vs-who.csv,,
depressive-disorders-prevalence-ihme-vs-who.csv,,
depressive-disorders-prevalence-ihme.csv,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,4.996118
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-ihme.csv,,
depressive-disorders-prevalence-males-vs-females.csv,Depressive disorders (share of population) - Sex: Male - Age: Age-standardized,
depressive-disorders-prevalence-males-vs-females.csv,Depressive disorders (share of population) - Sex: Female - Age: Age-standardized,
depressive-disorders-prevalence-males-vs-females.csv,Population (historical estimates),
depressive-disorders-prevalence-males-vs-females.csv,Continent,Asia
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-males-vs-females.csv,,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,"GDP per capita,
depressive-disorders-prevalence-vs-gdp-per-capita.csv, PPP (constant 2017 international $)",Asia
depressive-disorders-prevalence-vs-gdp-per-capita.csv,Continent,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
